img_path,pred_color1,pred_color2,hsv0_h,hsv0_s,hsv0_v,hsv1_h,hsv1_s,hsv1_v,hex0,hex1,ratio0,ratio1,center_ratio,margin_ratio
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\橘 Isosorbide 5-mononit 60mg tab\IMG_9454.HEIC,紅色,,44,168,218,40,215,161,#dab24a,#a17219,0.561,0.439,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\橘 Isosorbide 5-mononit 60mg tab\IMG_9455.HEIC,紅色,,44,171,218,38,218,157,#dab148,#9d6d17,0.524,0.476,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)藍Aripiprazole 5mg tab (鋁箔)\S__22323216_0.jpg,透明,藍色,216,81,161,216,106,120,#6e83a1,#465a78,0.525,0.475,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)藍Aripiprazole 5mg tab (鋁箔)\S__22323217_0.jpg,藍色,,216,121,162,,,,#5574a2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)藍Aripiprazole 5mg tab (鋁箔)\S__22323218_0.jpg,藍色,,216,129,158,,,,#4e6e9e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)藍Aripiprazole 5mg tab (鋁箔)\S__22323219_0.jpg,藍色,,214,129,198,,,,#628cc6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)藍Aripiprazole 5mg tab (鋁箔)\S__22323220_0.jpg,藍色,,212,133,214,,,,#6699d6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9461.HEIC,灰色,,342,43,137,,,,#897279,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9462.HEIC,灰色,透明,340,42,145,346,59,112,#917981,#70565c,0.592,0.408,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9463.HEIC,灰色,,340,40,146,,,,#927b83,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9464.HEIC,透明,,354,50,147,356,70,110,#937679,#6e5052,0.592,0.408,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9465.HEIC,透明,,348,47,147,,,,#93787d,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(欣流-5MG)Montelukast (小兒)chewable  5mg tab\IMG_9466.HEIC,透明,灰色,348,53,124,344,39,163,#7c6267,#a38a91,0.551,0.449,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)Olanzapine 5mg_tab\IMG_2071.HEIC,白色,,136,9,239,,,,#e7efe9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)Olanzapine 5mg_tab\IMG_2072.HEIC,白色,,138,8,238,,,,#e7eee9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)Olanzapine 5mg_tab\IMG_2073.HEIC,白色,,136,9,238,,,,#e6eee8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(5mg)Olanzapine 5mg_tab\IMG_2074.HEIC,白色,,128,8,235,,,,#e4ebe5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buclizine 25mg tab\IMG_9365.HEIC,白色,,200,39,226,,,,#bfd6e2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buclizine 25mg tab\IMG_9366.HEIC,白色,,202,37,237,,,,#cbe1ed,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buclizine 25mg tab\IMG_9367.HEIC,白色,,192,20,209,174,10,222,#c1ced1,#d5dedd,0.501,0.499,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buclizine 25mg tab\IMG_9369.HEIC,白色,,198,40,242,,,,#cce6f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buclizine 25mg tab\IMG_9370.HEIC,白色,,204,49,224,,,,#b5cfe0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Curam)Amoxycillin 875mg+Clavulanate 125mg\IMG_9499.HEIC,白色,,208,25,228,,,,#cedae4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Curam)Amoxycillin 875mg+Clavulanate 125mg\IMG_9500.HEIC,白色,,208,24,230,,,,#d0dce6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxycycline 100mg cap\S__22323222_0.jpg,灰色,其他,36,30,85,218,218,69,#55514b,#0a1f45,0.556,0.444,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxycycline 100mg cap\S__22323223_0.jpg,灰色,其他,36,18,71,224,239,62,#474542,#04143e,0.622,0.378,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxycycline 100mg cap\S__22323224_0.jpg,灰色,其他,36,30,85,218,218,75,#55514b,#0b224b,0.666,0.334,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxycycline 100mg cap\S__22323225_0.jpg,灰色,其他,232,26,79,228,241,71,#47484f,#041147,0.551,0.449,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9547.HEIC,黃色,,50,88,197,,,,#c5ba81,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9548.HEIC,黃色,,52,86,177,,,,#b1a875,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9549.HEIC,黃色,,50,88,192,,,,#c0b67e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9550.HEIC,透明,,52,80,173,,,,#ada577,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9551.HEIC,黃色,,50,90,186,,,,#baaf78,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(2.5mg)APiXaBan 2.5mg tab\IMG_9552.HEIC,黃色,,50,92,194,,,,#c2b77c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9553.HEIC,白色,,208,34,238,,,,#cedfee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9554.HEIC,白色,,206,30,242,,,,#d6e6f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9555.HEIC,白色,,208,34,233,,,,#cadbe9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9556.HEIC,白色,,206,30,242,,,,#d6e6f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9557.HEIC,白色,,206,30,244,,,,#d7e7f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9558.HEIC,白色,,206,31,240,,,,#d3e3f0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9559.HEIC,白色,,206,33,242,,,,#d3e5f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\益利循Dihydroergotoxine Methanesulfonate 1.5mg tab\IMG_9560.HEIC,白色,,206,34,238,,,,#cee0ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9561.HEIC,白色,,204,29,246,,,,#daebf6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9562.HEIC,白色,,202,28,245,,,,#daebf5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9563.HEIC,白色,,202,30,247,,,,#daecf7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9564.HEIC,白色,,206,32,244,,,,#d5e7f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9565.HEIC,白色,,204,31,244,,,,#d6e8f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9566.HEIC,白色,灰色,166,4,228,140,5,152,#e0e4e3,#959896,0.646,0.354,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9567.HEIC,白色,,168,5,234,,,,#e5eae9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9568.HEIC,白色,灰色,170,7,227,150,7,151,#dde3e2,#939795,0.543,0.457,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9569.HEIC,白色,灰色,144,6,221,96,9,143,#d8ddda,#8c8f8a,0.638,0.362,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9570.HEIC,白色,,166,4,230,,,,#e2e6e5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\多憶安DoNePeZil 5mg tab\IMG_9571.HEIC,白色,灰色,160,7,231,150,6,173,#e1e7e5,#a9adab,0.645,0.355,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323204_0.jpg,白色,,190,14,239,,,,#e2edef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323205_0.jpg,白色,,198,23,230,,,,#d1e0e6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323206_0.jpg,白色,,180,9,233,,,,#e1e9e9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323207_0.jpg,白色,,186,15,204,,,,#c0cbcc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323208_0.jpg,透明,,202,51,171,,,,#899eab,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(恩排糖)Empagliflozin 25mg tab\S__22323209_0.jpg,白色,,200,42,220,,,,#b8d0dc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Zonisamide 100mg tab\IMG_9572.HEIC,白色,,206,30,243,,,,#d6e6f3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Zonisamide 100mg tab\IMG_9573.HEIC,白色,,206,26,246,,,,#ddebf6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Zonisamide 100mg tab\IMG_9574.HEIC,白色,,208,30,240,,,,#d4e3f0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Zonisamide 100mg tab\IMG_9575.HEIC,白色,,206,29,246,,,,#daeaf6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Zonisamide 100mg tab\IMG_9576.HEIC,白色,,204,28,246,,,,#dbebf6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★安美達Anastrozole 1mg tab\IMG_1784.HEIC,白色,,200,10,239,,,,#e6ecef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★安美達Anastrozole 1mg tab\IMG_1785.HEIC,白色,,198,11,242,,,,#e8eff2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★安美達Anastrozole 1mg tab\IMG_1786.HEIC,白色,,204,10,243,,,,#e9eff3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★安美達Anastrozole 1mg tab\IMG_1787.HEIC,白色,,204,10,244,,,,#eaf0f4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ferrum -H chewable 100mg tab\IMG_1780.HEIC,灰色,,6,44,58,,,,#3a3130,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ferrum -H chewable 100mg tab\IMG_1781.HEIC,黑色,,10,61,50,,,,#322826,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ferrum -H chewable 100mg tab\IMG_1782.HEIC,黑色,,6,73,42,,,,#2a1f1e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ferrum -H chewable 100mg tab\IMG_1783.HEIC,灰色,,6,44,58,,,,#3a3130,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(75mg)DIpyridamole  tab\IMG_1776.HEIC,黑色,其他,354,255,51,350,242,80,#330005,#500410,0.541,0.459,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(75mg)DIpyridamole  tab\IMG_1777.HEIC,黑色,其他,0,255,47,352,252,77,#2f0000,#4d010a,0.554,0.446,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(75mg)DIpyridamole  tab\IMG_1778.HEIC,黑色,其他,0,255,45,354,252,74,#2d0000,#4a0108,0.455,0.545,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(75mg)DIpyridamole  tab\IMG_1779.HEIC,黑色,其他,0,255,43,356,251,70,#2b0000,#460106,0.432,0.568,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buspirone 10mg tab\IMG_1772.HEIC,白色,,198,10,244,206,16,217,#eaf1f4,#cbd3d9,0.633,0.367,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buspirone 10mg tab\IMG_1773.HEIC,白色,,200,13,238,,,,#e2eaee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buspirone 10mg tab\IMG_1774.HEIC,白色,,202,12,236,204,19,203,#e1e8ec,#bcc5cb,0.593,0.407,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Buspirone 10mg tab\IMG_1775.HEIC,白色,,202,12,234,208,19,201,#dfe6ea,#bac2c9,0.597,0.403,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propylthiouracil 50mg tab\IMG_1764.HEIC,白色,,200,12,246,,,,#eaf2f6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propylthiouracil 50mg tab\IMG_1765.HEIC,白色,,196,11,247,,,,#ecf4f7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propylthiouracil 50mg tab\IMG_1766.HEIC,白色,,202,11,248,,,,#edf4f8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Propylthiouracil 50mg tab\IMG_1767.HEIC,白色,,200,12,246,,,,#eaf2f6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(60mg)里先安-EDoXaBan 60mg tab\IMG_1760.HEIC,紅色,,46,118,183,44,151,125,#b7a462,#7d6a33,0.528,0.472,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(60mg)里先安-EDoXaBan 60mg tab\IMG_1761.HEIC,紅色,,46,116,176,,,,#b09e60,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(60mg)里先安-EDoXaBan 60mg tab\IMG_1762.HEIC,紅色,,46,117,189,44,142,138,#bda966,#8a763d,0.571,0.429,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(60mg)里先安-EDoXaBan 60mg tab\IMG_1763.HEIC,紅色,,46,117,190,46,139,139,#beaa67,#8b783f,0.57,0.43,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxepin 25mg cap\IMG_1756.HEIC,藍色,其他,214,251,135,216,237,101,#023a87,#072d65,0.606,0.394,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxepin 25mg cap\IMG_1757.HEIC,黑色,藍色,230,255,46,214,242,154,#00082e,#08489a,0.613,0.387,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxepin 25mg cap\IMG_1758.HEIC,黑色,,230,255,47,,,,#00082f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Doxepin 25mg cap\IMG_1759.HEIC,藍色,黑色,218,253,131,220,224,57,#013283,#071739,0.662,0.338,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(律博克)Flecainide Acetate 100mg tab\IMG_1748.HEIC,白色,,204,11,239,,,,#e5ebef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(律博克)Flecainide Acetate 100mg tab\IMG_1749.HEIC,白色,,204,11,240,,,,#e6ecf0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(律博克)Flecainide Acetate 100mg tab\IMG_1750.HEIC,白色,,202,8,243,,,,#ebf0f3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(律博克)Flecainide Acetate 100mg tab\IMG_1751.HEIC,白色,,202,9,240,208,15,193,#e8edf0,#b6bcc1,0.581,0.419,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Paroxetine  20mg tab\IMG_1743.HEIC,白色,,202,12,239,208,19,206,#e4ebef,#bfc7ce,0.588,0.412,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Paroxetine  20mg tab\IMG_1744.HEIC,白色,灰色,206,13,230,208,21,182,#dae1e6,#a7afb6,0.593,0.407,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Paroxetine  20mg tab\IMG_1745.HEIC,白色,,202,12,241,206,19,211,#e6edf1,#c3ccd3,0.596,0.404,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Paroxetine  20mg tab\IMG_1746.HEIC,白色,,206,12,245,,,,#e9f0f5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Paroxetine  20mg tab\IMG_1747.HEIC,白色,,202,16,230,,,,#d8e1e6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\AcetAzOlamide 250mg tab\IMG_1739.HEIC,白色,,206,21,230,,,,#d3dee6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\AcetAzOlamide 250mg tab\IMG_1740.HEIC,白色,,204,19,231,,,,#d6e0e7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\AcetAzOlamide 250mg tab\IMG_1741.HEIC,白色,,208,21,227,,,,#d0dae3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\AcetAzOlamide 250mg tab\IMG_1742.HEIC,白色,,208,21,227,,,,#d0dae3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(200MG)Sulpiride 200mg tab\IMG_1735.HEIC,白色,,198,11,240,204,16,205,#e6edf0,#c0c8cd,0.624,0.376,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(200MG)Sulpiride 200mg tab\IMG_1736.HEIC,白色,,198,11,234,204,17,197,#e0e7ea,#b8c0c5,0.538,0.462,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(200MG)Sulpiride 200mg tab\IMG_1737.HEIC,白色,,200,13,234,204,19,198,#dee6ea,#b7c0c6,0.508,0.492,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(200MG)Sulpiride 200mg tab\IMG_1738.HEIC,白色,,196,12,234,200,20,196,#dfe7ea,#b5bfc4,0.505,0.495,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(量)Pramipexole 0.25mg tab\IMG_2719.HEIC,白色,,204,21,247,,,,#e3eff7,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(量)Pramipexole 0.25mg tab\IMG_2720.HEIC,白色,,204,24,243,,,,#dceaf3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(量)Pramipexole 0.25mg tab\IMG_2721.HEIC,白色,,204,32,241,,,,#d3e5f1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(量)Pramipexole 0.25mg tab\IMG_2722.HEIC,白色,,204,26,243,,,,#dae9f3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\DL-Methylephedrine Hcl 30mg tab\IMG_1727.HEIC,白色,,198,11,233,206,15,206,#dfe6e9,#c2c9ce,0.561,0.439,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\DL-Methylephedrine Hcl 30mg tab\IMG_1728.HEIC,白色,,200,10,235,206,16,197,#e2e8eb,#b9c0c5,0.558,0.442,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\DL-Methylephedrine Hcl 30mg tab\IMG_1729.HEIC,白色,,194,10,235,200,15,201,#e2e9eb,#bdc5c9,0.58,0.42,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\DL-Methylephedrine Hcl 30mg tab\IMG_1730.HEIC,白色,,198,11,233,206,16,195,#dfe6e9,#b7bec3,0.548,0.452,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\口服Clindamycin 150mg cap\IMG_1723.HEIC,其他,粉紅色,286,106,77,262,83,178,#462d4d,#8d78b2,0.62,0.38,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\口服Clindamycin 150mg cap\IMG_1724.HEIC,其他,粉紅色,276,148,74,260,102,178,#391f4a,#826bb2,0.657,0.343,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\口服Clindamycin 150mg cap\IMG_1725.HEIC,其他,粉紅色,274,134,95,260,92,180,#4a2d5f,#8973b4,0.53,0.47,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\口服Clindamycin 150mg cap\IMG_1726.HEIC,黑色,,348,198,45,,,,#2d0a11,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Oxcarbazepine 300mg tab\IMG_1719.HEIC,紅色,黑色,42,166,144,40,219,56,#907432,#382808,0.37,0.324,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Oxcarbazepine 300mg tab\IMG_1720.HEIC,紅色,黑色,42,162,143,40,214,50,#8f7334,#322408,0.512,0.488,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Oxcarbazepine 300mg tab\IMG_1721.HEIC,紅色,,44,106,200,40,214,62,#c8b275,#3e2c0a,0.35,0.337,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Oxcarbazepine 300mg tab\IMG_1722.HEIC,黑色,紅色,38,221,45,42,162,134,#2d1f06,#866c31,0.516,0.484,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(60μg)Desmopressin 60μg tab\IMG_1715.HEIC,白色,,208,19,230,,,,#d5dee6,,1.0,,0.6,0.06
